id,file,line_span,language,exact_comment_text,required_change_type
761,"apps/api/src/modules/enterprise/data-residency.service.ts",296,ts,"// Create or update mapping",remove_dead_code
762,"apps/api/src/modules/enterprise/data-residency.service.ts",318,ts,"// Update region capacity",remove_dead_code
763,"apps/api/src/modules/enterprise/data-residency.service.ts",335,ts,"// Validate regions",remove_dead_code
764,"apps/api/src/modules/enterprise/data-residency.service.ts",344,ts,"// Check governance policies",remove_dead_code
765,"apps/api/src/modules/enterprise/data-residency.service.ts",347,ts,"// Estimate data size",remove_dead_code
766,"apps/api/src/modules/enterprise/data-residency.service.ts",350,ts,"// Create migration record",remove_dead_code
767,"apps/api/src/modules/enterprise/data-residency.service.ts",367,ts,"// Store migration record",remove_dead_code
768,"apps/api/src/modules/enterprise/data-residency.service.ts",372,ts,"// Start migration process (async)",remove_dead_code
769,"apps/api/src/modules/enterprise/data-residency.service.ts",433,ts,"// Check tenant region mapping",remove_dead_code
770,"apps/api/src/modules/enterprise/data-residency.service.ts",438,ts,"// Check governance policies",remove_dead_code
771,"apps/api/src/modules/enterprise/data-residency.service.ts",494,ts,"// Mock compliance data - in production, this would come from actual compliance systems",replace_mock
772,"apps/api/src/modules/enterprise/data-residency.service.ts",547,ts,"// Get data distribution across regions",remove_dead_code
773,"apps/api/src/modules/enterprise/data-residency.service.ts",579,ts,"// Private helper methods",remove_dead_code
774,"apps/api/src/modules/enterprise/data-residency.service.ts",615,ts,"// Add more condition checks as needed",remove_dead_code
775,"apps/api/src/modules/enterprise/data-residency.service.ts",627,ts,"// Route operation to appropriate region-specific method",remove_dead_code
776,"apps/api/src/modules/enterprise/data-residency.service.ts",647,ts,"// In production, this would update actual region capacity tracking",remove_dead_code
777,"apps/api/src/modules/enterprise/data-residency.service.ts",666,ts,"// In production, this would check for proper approvals",remove_dead_code
778,"apps/api/src/modules/enterprise/data-residency.service.ts",681,ts,"// Estimate data size for migration",remove_dead_code
779,"apps/api/src/modules/enterprise/data-residency.service.ts",706,ts,"// Average record sizes in bytes",remove_dead_code
780,"apps/api/src/modules/enterprise/data-residency.service.ts",734,ts,"// Count total records to migrate",remove_dead_code
781,"apps/api/src/modules/enterprise/data-residency.service.ts",739,ts,"// Migrate each data type",remove_dead_code
782,"apps/api/src/modules/enterprise/data-residency.service.ts",758,ts,"// Validate migration",remove_dead_code
783,"apps/api/src/modules/enterprise/data-residency.service.ts",761,ts,"// Complete migration",remove_dead_code
784,"apps/api/src/modules/enterprise/data-residency.service.ts",773,ts,"// Update tenant region mapping",remove_dead_code
785,"apps/api/src/modules/enterprise/data-residency.service.ts",874,ts,"// In production, this would query actual storage metrics",remove_dead_code
786,"apps/api/src/modules/enterprise/sso.service.ts",79,ts,"// Validate configuration",remove_dead_code
787,"apps/api/src/modules/enterprise/sso.service.ts",82,ts,"// Create SAML strategy",remove_dead_code
788,"apps/api/src/modules/enterprise/sso.service.ts",103,ts,"// Store configuration",remove_dead_code
789,"apps/api/src/modules/enterprise/sso.service.ts",113,ts,"// Validate configuration",remove_dead_code
790,"apps/api/src/modules/enterprise/sso.service.ts",116,ts,"// Create OIDC strategy",remove_dead_code
791,"apps/api/src/modules/enterprise/sso.service.ts",135,ts,"// Store configuration",remove_dead_code
792,"apps/api/src/modules/enterprise/sso.service.ts",145,ts,"// Validate configuration by testing connection",test
793,"apps/api/src/modules/enterprise/sso.service.ts",148,ts,"// Store configuration",remove_dead_code
794,"apps/api/src/modules/enterprise/sso.service.ts",161,ts,"// Create LDAP client",remove_dead_code
795,"apps/api/src/modules/enterprise/sso.service.ts",168,ts,"// Bind with service account",remove_dead_code
796,"apps/api/src/modules/enterprise/sso.service.ts",176,ts,"// Search for user",remove_dead_code
797,"apps/api/src/modules/enterprise/sso.service.ts",206,ts,"// Authenticate user",remove_dead_code
798,"apps/api/src/modules/enterprise/sso.service.ts",214,ts,"// Get user groups if configured",remove_dead_code
799,"apps/api/src/modules/enterprise/sso.service.ts",236,ts,"// ISSUE: Model name mismatch - should be 'sSOConfiguration' not 'ssoConfiguration' per Prisma",bugfix
800,"apps/api/src/modules/enterprise/sso.service.ts",237,ts,"// FIX: Use correct Prisma model name or update schema naming convention",bugfix
801,"apps/api/src/modules/enterprise/sso.service.ts",254,ts,"// Validate based on type",remove_dead_code
802,"apps/api/src/modules/enterprise/sso.service.ts",267,ts,"// Update configuration",remove_dead_code
803,"apps/api/src/modules/enterprise/sso.service.ts",382,ts,"// Check if user already exists",remove_dead_code
804,"apps/api/src/modules/enterprise/sso.service.ts",388,ts,"// Update existing user",remove_dead_code
805,"apps/api/src/modules/enterprise/sso.service.ts",400,ts,"// Create new user",remove_dead_code
806,"apps/api/src/modules/enterprise/sso.service.ts",415,ts,"// Update group memberships",remove_dead_code
807,"apps/api/src/modules/enterprise/sso.service.ts",420,ts,"// Create SSO session",remove_dead_code
808,"apps/api/src/modules/enterprise/sso.service.ts",426,ts,"// Private helper methods",remove_dead_code
809,"apps/api/src/modules/enterprise/sso.service.ts",515,ts,"// ISSUE: Early return empty array when group config missing",bugfix
810,"apps/api/src/modules/enterprise/sso.service.ts",516,ts,"// ISSUE: May need to handle partial LDAP configurations differently",bugfix
811,"apps/api/src/modules/enterprise/sso.service.ts",551,ts,"// Handle nested attributes",remove_dead_code
812,"apps/api/src/modules/enterprise/sso.service.ts",560,ts,"// Handle arrays",remove_dead_code
813,"apps/api/src/modules/enterprise/sso.service.ts",574,ts,"// Remove existing group memberships",remove_dead_code
814,"apps/api/src/modules/enterprise/sso.service.ts",579,ts,"// Add new group memberships",remove_dead_code
815,"apps/api/src/modules/enterprise/sso.service.ts",581,ts,"// Find or create group",remove_dead_code
816,"apps/api/src/modules/enterprise/sso.service.ts",598,ts,"// Add user to group",remove_dead_code
817,"apps/api/src/modules/gamification/achievement.service.ts",9,ts,"// ISSUE: Minimalized implementation - needs actual achievement database logic",bugfix
818,"apps/api/src/modules/gamification/achievement.service.ts",10,ts,"// FIX: Implement with prisma.userAchievement.create() and achievement validation",bugfix
819,"apps/api/src/modules/gamification/achievement.service.ts",15,ts,"// ISSUE: Stubbed method returning empty array",bugfix
820,"apps/api/src/modules/gamification/achievement.service.ts",16,ts,"// FIX: Query prisma.userAchievement.findMany() with achievement details",bugfix
821,"apps/api/src/modules/gamification/achievement.service.ts",21,ts,"// ISSUE: Stubbed method returning empty array",bugfix
822,"apps/api/src/modules/gamification/achievement.service.ts",22,ts,"// FIX: Implement achievement criteria checking based on user activity",bugfix
823,"apps/api/src/modules/gamification/badge.service.ts",9,ts,"// ISSUE: Minimalized implementation - needs actual badge database logic",bugfix
824,"apps/api/src/modules/gamification/badge.service.ts",10,ts,"// FIX: Implement with prisma.userBadge.create() and badge validation",bugfix
825,"apps/api/src/modules/gamification/badge.service.ts",15,ts,"// ISSUE: Stubbed method returning empty array",bugfix
826,"apps/api/src/modules/gamification/badge.service.ts",16,ts,"// FIX: Query prisma.userBadge.findMany() with badge details",bugfix
827,"apps/api/src/modules/gamification/badge.service.ts",21,ts,"// ISSUE: Stubbed method returning empty array",bugfix
828,"apps/api/src/modules/gamification/badge.service.ts",22,ts,"// FIX: Implement badge criteria checking against user stats",bugfix
829,"apps/api/src/modules/gamification/gamification.service.ts",22,ts,"// Prompt actions",remove_dead_code
830,"apps/api/src/modules/gamification/gamification.service.ts",29,ts,"// Template actions",remove_dead_code
831,"apps/api/src/modules/gamification/gamification.service.ts",34,ts,"// Community actions",remove_dead_code
832,"apps/api/src/modules/gamification/gamification.service.ts",40,ts,"// Learning actions",remove_dead_code
833,"apps/api/src/modules/gamification/gamification.service.ts",45,ts,"// Challenge actions",remove_dead_code
834,"apps/api/src/modules/gamification/gamification.service.ts",50,ts,"// Achievement milestones",remove_dead_code
835,"apps/api/src/modules/gamification/gamification.service.ts",80,ts,"// Add to queue for processing",remove_dead_code
836,"apps/api/src/modules/gamification/gamification.service.ts",89,ts,"// Process immediately for real-time response",remove_dead_code
837,"apps/api/src/modules/gamification/gamification.service.ts",100,ts,"// Update user profile with points",remove_dead_code
838,"apps/api/src/modules/gamification/gamification.service.ts",111,ts,"// Check for level up",remove_dead_code
839,"apps/api/src/modules/gamification/gamification.service.ts",119,ts,"// Update leaderboards",remove_dead_code
840,"apps/api/src/modules/gamification/gamification.service.ts",122,ts,"// Check for new badges",remove_dead_code
841,"apps/api/src/modules/gamification/gamification.service.ts",130,ts,"// Check for achievements",remove_dead_code
842,"apps/api/src/modules/gamification/gamification.service.ts",133,ts,"// Emit event for real-time updates",remove_dead_code
843,"apps/api/src/modules/gamification/gamification.service.ts",170,ts,"// Consecutive day",remove_dead_code
844,"apps/api/src/modules/gamification/gamification.service.ts",173,ts,"// Streak broken",remove_dead_code
845,"apps/api/src/modules/gamification/gamification.service.ts",177,ts,"// If daysDiff === 0, same day - no change",remove_dead_code
846,"apps/api/src/modules/gamification/gamification.service.ts",179,ts,"// Update profile",remove_dead_code
847,"apps/api/src/modules/gamification/gamification.service.ts",189,ts,"// Award streak badges",remove_dead_code
848,"apps/api/src/modules/gamification/gamification.service.ts",201,ts,"// Award streak milestone achievements",remove_dead_code
849,"apps/api/src/modules/gamification/gamification.service.ts",245,ts,"// Get leaderboard positions",remove_dead_code
850,"apps/api/src/modules/gamification/gamification.service.ts",309,ts,"// Award level-up achievement",remove_dead_code
851,"apps/api/src/modules/gamification/gamification.service.ts",319,ts,"// Award level-based badges",remove_dead_code
852,"apps/api/src/modules/gamification/leaderboard.service.ts",9,ts,"// ISSUE: Stubbed method returning empty array",bugfix
853,"apps/api/src/modules/gamification/leaderboard.service.ts",10,ts,"// FIX: Query prisma.userProfile ordered by totalPoints DESC with user details",bugfix
854,"apps/api/src/modules/gamification/leaderboard.service.ts",15,ts,"// ISSUE: Hardcoded rank=1, score=0 - not using real data",bugfix
855,"apps/api/src/modules/gamification/leaderboard.service.ts",16,ts,"// FIX: Count users with higher totalPoints + 1 for actual rank",bugfix
856,"apps/api/src/modules/gamification/leaderboard.service.ts",21,ts,"// ISSUE: Mock success response without database update",bugfix
857,"apps/api/src/modules/gamification/leaderboard.service.ts",22,ts,"// FIX: Update prisma.userProfile.totalPoints and recalculate rank",bugfix
858,"apps/api/src/modules/gamification/processors/points.processor.ts",6,ts,"// Process points for user actions",remove_dead_code
859,"apps/api/src/modules/gamification/processors/points.processor.ts",11,ts,"// Calculate points for specific actions",remove_dead_code
860,"apps/api/src/modules/learning/learning.service.ts",29,ts,"// Spaced repetition algorithm (SM-2 based)",remove_dead_code
861,"apps/api/src/modules/learning/learning.service.ts",68,ts,"// Create lessons if provided",remove_dead_code
862,"apps/api/src/modules/learning/learning.service.ts",115,ts,"// Emit path created event",remove_dead_code
863,"apps/api/src/modules/learning/learning.service.ts",261,ts,"// Additional filtering for completed paths",remove_dead_code
864,"apps/api/src/modules/learning/learning.service.ts",291,ts,"// Check prerequisites",remove_dead_code
865,"apps/api/src/modules/learning/learning.service.ts",293,ts,"// ISSUE: Model 'userSkills' does not exist in Prisma schema",bugfix
